InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV101590,P560,Product 45,10,2024-03-18,24.89,10220.0,India
INV101591,P861,Product 19,-10,2023-12-13,8.1,10084.0,Netherlands
INV101592,P925,Product 17,7,2023-11-12,36.44,10046.0,Spain
INV101593,P691,Product 37,2,2023-07-15,42.69,10204.0,Spain
INV101594,P638,Product 18,6,2023-07-20,16.04,10222.0,Germany
INV101595,P725,Product 10,7,2023-06-27,61.46,10233.0,France
INV101596,P960,Product 27,5,2023-04-27,93.95,10131.0,United Kingdom
INV101597,P696,Product 18,2,2023-01-20,36.88,10033.0,Netherlands
INV101598,P120,Product 11,1,2023-01-18,42.05,10165.0,France
INV101599,P417,Product 34,5,2023-04-30,33.78,10062.0,Spain
INV101600,P616,Product 5,-2,2023-06-29,24.22,10112.0,Netherlands
INV101601,P177,Product 11,8,2023-04-30,90.62,10076.0,France
INV101602,P344,Product 30,4,2023-08-21,95.49,10171.0,Spain
INV101603,P548,Product 48,8,2023-12-09,77.41,10026.0,India
INV101604,P145,Product 46,4,2023-03-01,93.91,10126.0,United Kingdom
INV101605,P459,Product 20,9,2024-05-05,52.12,10133.0,Germany
INV101606,P276,Product 33,3,2023-08-24,11.12,10006.0,United Kingdom
INV101607,P718,Product 41,3,2024-06-20,59.84,10155.0,India
INV101608,P917,Product 42,4,2023-01-11,70.09,10167.0,Spain
INV101609,P413,Product 6,8,2023-04-08,34.44,10082.0,Germany
INV101610,P787,Product 8,10,2024-06-26,96.94,10228.0,Spain
INV101611,P384,Product 2,5,2024-05-13,48.84,10024.0,Germany
INV101612,P499,Product 49,1,2023-10-04,98.53,10039.0,United Kingdom
INV101613,P427,Product 14,6,2024-01-21,16.42,10117.0,France
INV101614,P501,Product 9,10,2024-06-16,34.74,10059.0,Spain
INV101615,P808,Product 23,9,2023-12-21,49.83,10241.0,India
INV101616,P320,Product 50,9,2023-10-19,53.71,10111.0,United Kingdom
INV101617,P560,Product 33,2,2024-06-30,51.13,10147.0,Spain
INV101618,P336,Product 7,8,2023-08-17,9.05,10043.0,United Kingdom
INV101619,P704,Product 14,8,2023-11-01,47.41,10085.0,India
INV101620,P558,Product 14,9,2024-01-25,91.88,10223.0,Netherlands
INV101621,P141,Product 48,1,2023-05-02,21.62,10140.0,Germany
INV101622,P664,Product 32,8,2023-03-07,34.15,10132.0,Netherlands
INV101623,P899,Product 15,7,2024-04-18,66.85,10108.0,Netherlands
INV101624,P700,Product 34,10,2023-09-21,76.12,10126.0,India
INV101625,P839,Product 32,2,2023-06-08,8.19,10035.0,Spain
INV101626,P705,Product 6,9,2023-11-20,63.52,10109.0,Netherlands
INV101627,P373,Product 27,7,2023-11-21,91.57,10002.0,Germany
INV101628,P177,Product 35,2,2023-05-12,19.23,10066.0,France
INV101629,P430,Product 27,9,2024-04-29,85.42,10228.0,India
INV101630,P898,Product 29,8,2024-05-16,35.25,10068.0,Netherlands
INV101631,P259,Product 27,9,2023-09-13,79.56,10227.0,France
INV101632,P478,Product 30,5,2024-01-14,82.52,10107.0,Spain
INV101633,P415,Product 43,3,2024-05-16,31.79,10180.0,Spain
INV101634,P911,Product 47,8,2023-03-06,21.08,10236.0,Germany
INV101635,P641,Product 22,4,2024-03-06,45.01,10061.0,India
INV101636,P627,Product 38,9,2023-10-23,45.49,10072.0,Netherlands
INV101637,P831,Product 18,5,2024-04-02,22.95,10212.0,Germany
INV101638,P788,Product 46,1,2023-06-15,22.51,10196.0,Germany
INV101639,P530,Product 37,1,2023-09-19,71.14,,France
INV101640,P580,Product 43,7,2024-03-27,81.81,10054.0,United Kingdom
INV101641,P352,Product 3,1,2023-10-04,70.68,10213.0,Netherlands
INV101642,P209,Product 5,4,2023-07-05,43.29,10154.0,France
INV101643,P771,Product 40,6,2023-03-18,65.64,10055.0,Spain
INV101644,P892,Product 39,9,2023-04-14,30.2,10242.0,Netherlands
INV101645,P770,Product 1,6,2023-11-18,34.24,10191.0,United Kingdom
INV101646,P951,Product 49,8,2024-05-20,36.71,10051.0,United Kingdom
INV101647,P253,Product 36,1,2023-10-30,35.24,10165.0,India
INV101648,P233,Product 36,5,2023-04-16,11.78,10239.0,Spain
INV101649,P595,Product 1,3,2024-03-07,55.55,10034.0,United Kingdom
INV101650,P977,Product 47,6,2023-06-21,42.79,10128.0,France
INV101651,P605,Product 34,6,2023-05-12,42.88,10245.0,Germany
INV101652,P113,Product 42,4,2024-06-26,21.69,10155.0,Germany
INV101653,P764,Product 38,9,2024-01-31,7.67,10091.0,Netherlands
INV101654,P118,Product 6,3,2023-05-04,11.16,10092.0,Netherlands
INV101655,P343,Product 32,2,2023-10-21,79.69,10017.0,Netherlands
INV101656,P139,Product 23,6,2023-11-22,89.14,10094.0,Germany
INV101657,P939,Product 31,10,2024-07-01,57.35,10226.0,Spain
INV101658,P867,Product 49,9,2024-04-07,44.46,10020.0,Germany
INV101659,P153,Product 14,3,2023-10-16,98.88,,Germany
INV101660,P775,Product 6,8,2024-02-04,48.04,10074.0,Germany
INV101661,P959,Product 36,1,2023-07-23,95.22,10156.0,United Kingdom
INV101662,P168,Product 50,7,2024-04-09,80.37,10017.0,Netherlands
INV101663,P264,Product 4,10,2023-01-12,38.12,10061.0,France
INV101664,P123,Product 3,3,2023-11-24,30.32,10242.0,Spain
INV101665,P366,Product 26,6,2023-08-14,13.83,10247.0,Netherlands
INV101666,P412,Product 43,1,2023-01-29,41.09,10005.0,Spain
INV101667,P692,Product 34,5,2023-11-14,21.54,10007.0,Spain
INV101668,P553,Product 46,3,2023-09-20,21.24,10239.0,Spain
INV101669,P391,Product 39,6,2024-05-29,49.29,10100.0,Netherlands
INV101670,P426,Product 44,2,2023-10-26,93.59,10122.0,France
INV101671,P245,Product 44,5,2024-01-27,62.21,10022.0,Spain
INV101672,P211,Product 4,4,2023-02-20,33.17,10248.0,Netherlands
INV101673,P390,Product 31,-9,2023-12-09,66.75,10175.0,United Kingdom
INV101674,P919,Product 16,2,2023-04-23,34.23,10224.0,Germany
INV101675,P924,Product 14,3,2023-11-13,69.26,10242.0,Germany
INV101676,P263,Product 35,2,2024-04-24,78.14,10209.0,Netherlands
INV101677,P192,Product 3,2,2023-02-13,39.52,10188.0,India
INV101678,P677,Product 30,-9,2023-01-29,95.24,10042.0,India
INV101679,P534,Product 44,3,2023-08-29,79.32,,Spain
INV101680,P773,Product 14,1,2023-09-16,90.51,10111.0,France
INV101681,P891,Product 13,7,2023-01-01,30.04,10170.0,United Kingdom
INV101682,P623,Product 23,-3,2024-03-17,85.0,10240.0,Netherlands
INV101683,P212,Product 38,9,2023-09-21,93.78,10130.0,Netherlands
INV101684,P511,Product 31,10,2023-12-28,77.52,10148.0,United Kingdom
INV101685,P622,Product 19,1,2023-06-17,13.65,10046.0,India
INV101686,P515,Product 5,7,2023-03-18,37.28,10185.0,Netherlands
INV101687,P177,Product 24,7,2023-06-04,42.69,10247.0,Netherlands
INV101688,P607,Product 37,8,2023-11-29,46.79,10186.0,India
INV101689,P353,Product 14,2,2023-07-19,20.45,,Germany
INV101690,P877,Product 21,2,2023-10-03,67.13,10066.0,France
INV101691,P872,Product 36,7,2023-01-01,20.14,10234.0,Netherlands
INV101692,P438,Product 45,4,2023-03-04,88.95,10210.0,India
INV101693,P531,Product 47,8,2023-09-06,58.93,10140.0,France
INV101694,P704,Product 24,4,2024-05-22,93.76,10130.0,United Kingdom
INV101695,P972,Product 42,1,2023-03-25,25.96,10196.0,Spain
INV101696,P243,Product 12,8,2023-09-07,6.58,10189.0,United Kingdom
INV101697,P845,Product 44,9,2023-10-28,20.93,10246.0,Netherlands
INV101698,P925,Product 40,5,2023-05-27,72.27,10234.0,United Kingdom
INV101699,P907,Product 32,10,2023-09-05,64.61,10002.0,Germany
INV101700,P369,Product 12,3,2023-07-07,55.77,10209.0,India
INV101701,P602,Product 30,8,2023-02-22,23.15,10133.0,India
INV101702,P967,Product 36,4,2024-01-09,33.26,10140.0,United Kingdom
INV101703,P945,Product 41,8,2023-02-12,27.14,10162.0,United Kingdom
INV101704,P266,Product 34,10,2023-01-16,32.21,10001.0,France
INV101705,P616,Product 47,7,2023-12-07,11.26,10046.0,Germany
INV101706,P208,Product 28,8,2023-02-08,57.37,10145.0,Spain
INV101707,P194,Product 43,1,2024-04-14,54.47,10192.0,France
INV101708,P174,Product 39,3,2023-12-30,57.16,,Netherlands
INV101709,P742,Product 50,8,2023-01-06,96.0,10204.0,France
INV101710,P323,Product 18,2,2023-10-30,84.38,10009.0,United Kingdom
INV101711,P960,Product 43,4,2023-11-14,30.56,10204.0,Spain
INV101712,P526,Product 28,9,2023-04-13,20.21,10061.0,France
INV101713,P137,Product 11,1,2023-02-26,94.78,10141.0,Germany
INV101714,P680,Product 16,5,2023-10-31,69.06,10070.0,Spain
INV101715,P330,Product 45,6,2024-01-18,35.28,10231.0,India
INV101716,P592,Product 18,3,2023-05-03,33.49,10060.0,India
INV101717,P737,Product 47,8,2023-04-10,68.18,10004.0,Spain
INV101718,P902,Product 17,8,2024-04-19,59.12,10226.0,India
INV101719,P268,Product 34,7,2024-02-02,64.73,10114.0,India
INV101720,P917,Product 47,1,2023-01-05,6.15,10213.0,France
INV101721,P961,Product 29,8,2023-10-30,31.68,10073.0,India
INV101722,P284,Product 17,4,2023-09-04,75.01,10180.0,Germany
INV101723,P790,Product 1,9,2023-03-22,16.48,10109.0,Netherlands
INV101724,P362,Product 50,2,2023-03-11,17.14,10117.0,France
INV101725,P340,Product 29,4,2023-05-22,8.02,10020.0,Spain
INV101726,P669,Product 22,4,2023-03-29,26.66,10010.0,France
INV101727,P342,Product 11,1,2023-02-09,75.73,10119.0,India
INV101728,P714,Product 10,3,2023-11-03,54.29,10020.0,India
INV101729,P920,Product 10,2,2023-08-30,83.88,10054.0,India
INV101730,P974,Product 30,1,2024-06-06,55.69,10149.0,India
INV101731,P952,Product 2,6,2023-12-26,99.98,10087.0,Germany
INV101732,P857,Product 18,6,2024-04-07,28.52,10065.0,Spain
INV101733,P240,Product 5,1,2023-03-03,64.25,10175.0,Netherlands
INV101734,P888,Product 33,7,2024-01-06,40.93,10248.0,India
INV101735,P724,Product 50,10,2023-11-22,19.0,10180.0,Spain
INV101736,P662,Product 32,1,2023-11-26,41.48,10132.0,Spain
INV101737,P357,Product 9,7,2023-08-01,97.23,10128.0,United Kingdom
INV101738,P715,Product 26,9,2023-09-25,17.97,10159.0,United Kingdom
INV101739,P657,Product 29,9,2023-09-12,27.69,10181.0,Spain
INV101740,P219,Product 5,3,2023-07-14,79.75,10189.0,Netherlands
INV101741,P522,Product 4,7,2023-03-26,37.6,10092.0,Germany
INV101742,P365,Product 25,4,2024-03-12,94.32,10030.0,France
INV101743,P341,Product 39,10,2024-04-02,67.14,10171.0,India
INV101744,P380,Product 42,6,2023-02-03,18.83,10090.0,Netherlands
INV101745,P249,Product 31,9,2024-04-04,63.78,10131.0,Germany
INV101746,P937,Product 45,7,2023-08-30,96.2,10164.0,United Kingdom
INV101747,P823,Product 38,1,2024-01-23,38.68,10104.0,France
INV101748,P514,Product 10,10,2024-01-03,58.6,10185.0,United Kingdom
INV101749,P838,Product 43,7,2023-11-28,38.11,10168.0,Spain
INV101750,P591,Product 27,10,2023-03-10,64.73,10199.0,India
INV101751,P154,Product 45,8,2024-05-13,86.35,10040.0,Spain
INV101752,P480,Product 44,4,2024-03-02,37.27,10203.0,India
INV101753,P406,Product 25,1,2023-09-05,21.93,10000.0,United Kingdom
INV101754,P452,Product 26,6,2023-12-31,85.32,10228.0,India
INV101755,P270,Product 14,2,2023-04-05,74.2,10023.0,Netherlands
INV101756,P126,Product 33,-1,2023-04-15,20.92,10235.0,France
INV101757,P896,Product 12,8,2023-05-13,60.11,10137.0,Germany
INV101758,P743,Product 44,9,2023-11-15,47.62,10235.0,India
INV101759,P295,Product 24,10,2023-06-06,88.81,10048.0,United Kingdom
INV101760,P357,Product 32,5,2023-06-29,61.47,10192.0,France
INV101761,P982,Product 30,8,2024-02-27,73.97,10221.0,Germany
INV101762,P105,Product 33,9,2023-06-09,9.84,10211.0,Spain
INV101763,P971,Product 12,4,2024-05-15,51.69,10047.0,Spain
INV101764,P911,Product 16,4,2024-05-09,9.02,10213.0,United Kingdom
INV101765,P356,Product 46,3,2023-01-12,17.41,10030.0,Netherlands
INV101766,P340,Product 7,3,2023-10-28,35.37,10180.0,Germany
INV101767,P497,Product 32,-2,2024-04-02,22.5,10029.0,Netherlands
INV101768,P447,Product 47,1,2024-06-25,47.41,10046.0,India
INV101769,P518,Product 30,4,2023-11-28,61.57,10006.0,Netherlands
INV101770,P367,Product 15,9,2023-08-13,74.3,10009.0,United Kingdom
INV101771,P103,Product 10,1,2023-10-04,53.81,10248.0,Germany
INV101772,P700,Product 32,4,2023-04-08,65.76,10196.0,Netherlands
INV101773,P234,Product 17,4,2023-01-17,46.56,10031.0,United Kingdom
INV101774,P891,Product 41,7,2024-03-26,91.84,10037.0,Spain
INV101775,P657,Product 4,4,2024-05-09,85.84,10071.0,Germany
INV101776,P141,Product 42,8,2023-01-14,47.08,10185.0,Netherlands
INV101777,P800,Product 9,5,2024-05-12,66.41,10178.0,India
INV101778,P377,Product 9,-8,2023-01-21,89.66,10057.0,United Kingdom
INV101779,P339,Product 38,8,2023-04-12,57.4,10002.0,France
INV101780,P305,Product 45,6,2023-12-13,41.85,10224.0,India
INV101781,P990,Product 36,1,2023-12-12,33.97,10078.0,Netherlands
INV101782,P153,Product 14,-9,2023-05-10,83.71,10160.0,Germany
INV101783,P680,Product 9,-1,2024-06-21,26.03,10113.0,United Kingdom
INV101784,P206,Product 45,10,2024-04-13,57.21,10019.0,Spain
INV101785,P798,Product 3,9,2023-05-22,59.71,10006.0,Germany
INV101786,P916,Product 14,3,2023-09-08,14.77,10121.0,Netherlands
INV101787,P402,Product 1,6,2023-10-01,54.72,10149.0,Netherlands
INV101788,P110,Product 13,4,2024-03-08,37.34,10052.0,India
INV101789,P137,Product 4,6,2023-11-03,67.97,10026.0,France
INV101790,P367,Product 28,7,2024-07-03,5.4,10018.0,France
INV101791,P422,Product 33,1,2023-08-29,28.51,10093.0,Spain
INV101792,P260,Product 50,3,2023-03-09,84.08,10233.0,India
INV101793,P324,Product 23,3,2024-06-09,85.48,10069.0,France
INV101794,P704,Product 30,5,2023-09-21,15.3,10116.0,France
INV101795,P270,Product 12,7,2023-11-16,39.86,10107.0,United Kingdom
INV101796,P345,Product 4,-2,2023-11-13,7.83,10030.0,Germany
INV101797,P620,Product 37,-5,2024-05-11,15.52,10203.0,Netherlands
INV101798,P233,Product 28,10,2023-12-23,38.9,10068.0,United Kingdom
INV101799,P986,Product 22,10,2024-03-15,15.76,10120.0,India
INV101800,P878,Product 21,4,2024-01-03,50.16,10235.0,Netherlands
INV101801,P584,Product 47,4,2023-02-02,19.03,10010.0,India
INV101802,P399,Product 49,7,2023-12-20,41.73,10053.0,India
INV101803,P524,Product 5,10,2023-05-20,21.61,10082.0,France
INV101804,P861,Product 32,2,2023-07-24,71.73,10154.0,United Kingdom
INV101805,P880,Product 46,7,2024-03-07,26.5,10249.0,United Kingdom
INV101806,P444,Product 24,2,2023-07-28,74.77,10208.0,Spain
INV101807,P784,Product 44,1,2023-12-28,89.87,10046.0,France
INV101808,P985,Product 2,8,2023-12-17,55.83,10222.0,India
INV101809,P629,Product 24,7,2023-02-14,71.21,10215.0,United Kingdom
INV101810,P767,Product 11,7,2023-06-17,70.04,10239.0,Netherlands
INV101811,P335,Product 12,1,2024-05-11,27.92,10166.0,India
INV101812,P206,Product 49,3,2023-12-25,53.41,10005.0,Netherlands
INV101813,P870,Product 38,1,2023-03-21,7.87,10006.0,India
INV101814,P992,Product 37,8,2023-09-01,88.67,10090.0,France
INV101815,P737,Product 16,3,2023-09-23,58.82,10137.0,France
INV101816,P529,Product 23,9,2023-12-14,87.74,10248.0,Germany
INV101817,P614,Product 34,6,2024-02-21,46.21,10025.0,Spain
INV101818,P672,Product 3,10,2023-06-22,54.55,10005.0,United Kingdom
INV101819,P410,Product 49,7,2023-11-09,69.06,10073.0,Spain
INV101820,P513,Product 48,2,2024-02-08,55.97,10194.0,India
INV101821,P144,Product 27,4,2023-09-29,50.11,10099.0,India
INV101822,P514,Product 33,5,2024-01-16,68.68,10083.0,United Kingdom
INV101823,P710,Product 24,-5,2024-02-22,79.05,10211.0,India
INV101824,P733,Product 28,8,2023-06-16,64.47,10054.0,India
INV101825,P556,Product 2,6,2023-02-23,53.04,10144.0,France
INV101826,P218,Product 45,8,2023-07-16,18.47,10105.0,France
INV101827,P580,Product 36,8,2023-11-19,66.54,10100.0,Germany
INV101828,P966,Product 44,7,2023-04-05,99.69,10160.0,Netherlands
INV101829,P296,Product 17,4,2023-12-18,21.09,10031.0,France
INV101830,P372,Product 25,1,2023-08-27,63.34,10121.0,Spain
INV101831,P517,Product 42,1,2023-10-13,14.62,10184.0,Netherlands
INV101832,P432,Product 20,5,2024-01-24,35.61,10181.0,Netherlands
INV101833,P524,Product 5,4,2024-05-04,24.35,10051.0,France
INV101834,P646,Product 17,-8,2024-03-06,54.26,10176.0,India
INV101835,P769,Product 1,8,2024-03-18,41.98,10078.0,Spain
INV101836,P208,Product 15,5,2024-03-04,68.81,10226.0,Spain
INV101837,P705,Product 19,2,2023-10-10,79.96,10163.0,Spain
INV101838,P897,Product 13,10,2023-02-16,82.75,10122.0,United Kingdom
INV101839,P453,Product 20,5,2024-01-22,57.13,10231.0,Germany
INV101840,P495,Product 18,8,2024-02-19,67.4,10171.0,Netherlands
INV101841,P943,Product 6,2,2024-01-14,37.39,10208.0,United Kingdom
INV101842,P309,Product 35,6,2023-04-13,99.58,10168.0,Spain
INV101843,P140,Product 36,5,2023-02-19,58.6,10164.0,Spain
INV101844,P336,Product 10,2,2023-09-30,58.06,10052.0,Netherlands
INV101845,P394,Product 33,1,2023-10-20,63.33,10177.0,Spain
INV101846,P469,Product 32,7,2024-02-06,29.63,10196.0,Netherlands
INV101847,P132,Product 31,5,2023-07-27,55.32,,United Kingdom
INV101848,P331,Product 14,6,2024-03-02,29.5,10060.0,Germany
INV101849,P422,Product 46,10,2024-03-11,48.52,10171.0,Netherlands
INV101850,P267,Product 16,6,2023-09-05,7.29,10211.0,Germany
INV101851,P895,Product 36,4,2023-08-05,35.04,10066.0,Netherlands
INV101852,P278,Product 35,3,2023-12-16,99.57,10213.0,France
INV101853,P381,Product 44,5,2024-05-09,75.73,10190.0,Spain
INV101854,P513,Product 42,6,2023-05-10,6.03,10166.0,Netherlands
INV101855,P522,Product 33,5,2024-03-03,25.09,10062.0,Germany
INV101856,P733,Product 38,5,2024-06-08,83.61,10083.0,Netherlands
INV101857,P624,Product 6,-2,2023-04-30,59.0,10109.0,Netherlands
INV101858,P321,Product 10,8,2023-11-17,79.57,10202.0,Netherlands
INV101859,P755,Product 46,5,2024-01-30,63.45,10237.0,United Kingdom
INV101860,P180,Product 19,2,2023-05-08,24.33,10085.0,United Kingdom
INV101861,P500,Product 2,8,2023-07-13,54.54,10051.0,Netherlands
INV101862,P909,Product 4,2,2024-06-27,79.99,10158.0,United Kingdom
INV101863,P825,Product 11,-10,2023-01-06,15.98,10120.0,Netherlands
INV101864,P453,Product 12,3,2023-01-25,17.44,10244.0,Netherlands
INV101865,P150,Product 17,9,2023-09-15,51.78,10115.0,Germany
INV101866,P321,Product 1,5,2024-01-31,10.53,10113.0,Spain
INV101867,P235,Product 9,3,2024-06-20,98.58,10124.0,United Kingdom
INV101868,P954,Product 18,4,2023-02-22,17.69,,United Kingdom
INV101869,P195,Product 5,5,2024-03-02,51.34,10073.0,United Kingdom
INV101870,P376,Product 30,1,2023-02-08,64.39,10246.0,Spain
INV101871,P552,Product 45,1,2024-03-18,63.42,10010.0,Spain
INV101872,P928,Product 39,5,2024-03-27,58.59,10183.0,France
INV101873,P336,Product 39,6,2023-03-18,12.38,10080.0,Netherlands
INV101874,P353,Product 2,7,2023-02-09,35.9,10023.0,Spain
INV101875,P430,Product 47,8,2024-01-01,22.22,10226.0,Spain
INV101876,P769,Product 4,5,2024-05-07,86.83,10016.0,Spain
INV101877,P631,Product 35,7,2024-05-13,73.06,10017.0,Spain
INV101878,P809,Product 3,5,2024-04-11,72.23,10216.0,Spain
INV101879,P762,Product 37,5,2024-03-07,66.94,10209.0,Netherlands
INV101880,P366,Product 25,9,2023-02-27,8.96,10035.0,Netherlands
INV101881,P167,Product 44,6,2023-05-10,79.64,10054.0,Spain
INV101882,P509,Product 16,2,2023-12-18,81.44,10031.0,Netherlands
INV101883,P202,Product 7,10,2024-04-04,22.41,10161.0,United Kingdom
INV101884,P448,Product 4,9,2023-12-01,16.71,10023.0,Netherlands
INV101885,P126,Product 39,4,2023-01-30,19.99,10237.0,Spain
INV101886,P448,Product 3,7,2023-08-12,26.85,10175.0,France
INV101887,P595,Product 34,6,2024-03-08,87.07,10150.0,France
INV101888,P166,Product 8,3,2023-11-27,26.75,10116.0,Germany
INV101889,P814,Product 6,2,2023-12-28,63.86,10198.0,Netherlands
INV101890,P575,Product 2,4,2023-12-05,65.8,10121.0,Netherlands
INV101891,P145,Product 41,1,2023-04-21,25.84,10146.0,United Kingdom
INV101892,P664,Product 33,9,2023-09-26,82.61,10173.0,India
INV101893,P954,Product 19,9,2023-10-24,48.43,10194.0,India
INV101894,P678,Product 9,-10,2024-05-04,27.55,10100.0,Spain
INV101895,P230,Product 36,4,2023-08-01,40.91,10115.0,Spain
INV101896,P504,Product 37,6,2024-02-15,16.06,10134.0,United Kingdom
INV101897,P156,Product 22,4,2024-06-29,21.82,10110.0,France
INV101898,P947,Product 16,2,2023-10-08,53.21,,Netherlands
INV101899,P829,Product 22,4,2023-12-10,76.03,10164.0,United Kingdom
INV101900,P164,Product 42,10,2024-05-12,11.42,10191.0,United Kingdom
INV101901,P815,Product 43,6,2023-07-27,76.49,10094.0,Spain
INV101902,P415,Product 22,-10,2023-05-10,35.6,10152.0,India
INV101903,P632,Product 38,4,2024-04-04,17.84,10005.0,India
INV101904,P380,Product 11,2,2024-01-21,78.61,10008.0,Germany
INV101905,P945,Product 17,2,2024-04-30,85.93,10127.0,Netherlands
INV101906,P519,Product 11,10,2023-10-17,11.09,,Netherlands
INV101907,P749,Product 19,8,2024-05-16,38.13,10192.0,India
INV101908,P659,Product 1,10,2024-05-04,66.45,10005.0,Germany
INV101909,P247,Product 27,10,2024-01-03,91.15,10040.0,India
INV101910,P519,Product 30,1,2023-08-08,32.45,10020.0,Netherlands
INV101911,P892,Product 44,8,2024-02-14,63.5,10205.0,Germany
INV101912,P314,Product 49,9,2023-12-22,12.7,10054.0,Spain
INV101913,P642,Product 14,10,2024-06-08,90.92,10191.0,United Kingdom
INV101914,P385,Product 7,6,2024-04-29,67.22,10140.0,Germany
INV101915,P747,Product 3,1,2024-03-19,5.49,,Netherlands
INV101916,P701,Product 28,5,2023-03-10,8.45,10052.0,Germany
INV101917,P771,Product 22,7,2023-04-16,34.28,10011.0,India
INV101918,P907,Product 1,10,2024-07-03,49.88,10064.0,Germany
INV101919,P226,Product 20,1,2023-08-02,65.81,10223.0,Germany
INV101920,P696,Product 13,9,2023-08-08,80.11,10205.0,India
INV101921,P598,Product 39,7,2024-04-01,85.91,10160.0,United Kingdom
INV101922,P517,Product 10,6,2024-03-30,26.4,10174.0,United Kingdom
INV101923,P327,Product 34,8,2023-04-25,32.32,10239.0,Germany
INV101924,P271,Product 43,2,2024-02-09,95.88,10216.0,France
INV101925,P827,Product 42,8,2024-03-30,26.18,10009.0,India
INV101926,P633,Product 21,5,2023-02-14,21.5,10214.0,Germany
INV101927,P518,Product 10,8,2023-06-18,52.78,10232.0,Netherlands
INV101928,P179,Product 15,5,2023-08-09,77.5,10130.0,Germany
INV101929,P903,Product 24,9,2024-04-09,96.0,10201.0,Spain
INV101930,P670,Product 5,8,2023-01-09,76.67,10078.0,France
INV101931,P114,Product 15,6,2023-04-15,72.33,10088.0,Netherlands
INV101932,P157,Product 20,10,2023-08-29,37.45,10035.0,Netherlands
INV101933,P829,Product 48,7,2024-06-30,73.7,10148.0,France
INV101934,P341,Product 40,3,2023-12-18,44.01,10229.0,India
INV101935,P848,Product 1,4,2024-02-18,94.39,10021.0,India
INV101936,P986,Product 46,4,2023-05-27,97.24,10043.0,Spain
INV101937,P748,Product 4,2,2023-09-26,29.09,10000.0,Germany
INV101938,P597,Product 25,4,2023-07-30,38.81,10066.0,United Kingdom
INV101939,P640,Product 26,8,2023-04-14,79.28,10202.0,India
INV101940,P627,Product 24,10,2023-06-10,84.37,10121.0,France
INV101941,P158,Product 45,4,2023-12-26,30.07,10094.0,United Kingdom
INV101942,P235,Product 8,5,2023-04-03,70.54,10111.0,Netherlands
INV101943,P203,Product 42,9,2023-10-30,62.68,10019.0,Netherlands
INV101944,P152,Product 40,10,2023-09-20,10.02,10241.0,France
INV101945,P372,Product 18,5,2024-04-03,36.01,10085.0,Spain
INV101946,P404,Product 1,5,2024-05-06,51.91,10088.0,Spain
INV101947,P471,Product 29,10,2023-05-26,72.38,10179.0,France
INV101948,P509,Product 27,9,2023-10-05,67.73,10043.0,United Kingdom
INV101949,P310,Product 35,1,2023-06-23,35.4,10056.0,United Kingdom
INV101950,P123,Product 3,4,2023-06-28,34.81,10085.0,France
INV101951,P735,Product 9,4,2023-07-21,71.73,10158.0,Netherlands
INV101952,P843,Product 30,3,2024-05-09,10.71,10209.0,Germany
INV101953,P207,Product 20,7,2023-06-23,28.51,10117.0,Netherlands
INV101954,P931,Product 10,7,2023-02-15,99.42,10191.0,Germany
INV101955,P992,Product 14,-9,2023-01-08,86.62,10040.0,United Kingdom
INV101956,P855,Product 35,5,2024-03-29,37.52,,Spain
INV101957,P458,Product 50,3,2023-02-05,22.47,10040.0,France
INV101958,P486,Product 42,10,2023-08-23,55.53,10130.0,Spain
INV101959,P143,Product 5,1,2024-02-07,68.15,10058.0,Netherlands
INV101960,P533,Product 38,7,2024-05-17,75.22,10102.0,United Kingdom
INV101961,P695,Product 41,8,2024-05-12,90.46,10195.0,France
INV101962,P190,Product 40,9,2023-04-20,72.56,10028.0,India
INV101963,P812,Product 22,4,2023-08-16,62.72,10095.0,Germany
INV101964,P737,Product 18,8,2023-05-13,9.92,,Spain
INV101965,P684,Product 27,2,2024-03-11,10.37,10105.0,Germany
INV101966,P500,Product 45,6,2023-07-03,93.09,10014.0,Spain
INV101967,P561,Product 30,9,2023-07-07,19.25,10129.0,France
INV101968,P112,Product 29,8,2023-09-29,96.28,10186.0,Germany
INV101969,P558,Product 36,2,2024-03-02,53.49,10189.0,Netherlands
INV101970,P524,Product 41,6,2023-11-14,22.28,10231.0,India
INV101971,P985,Product 10,8,2023-10-15,11.12,10227.0,Germany
INV101972,P564,Product 36,8,2023-06-05,61.53,10050.0,France
INV101973,P515,Product 9,4,2024-04-19,50.02,10121.0,Germany
INV101974,P655,Product 32,4,2023-04-03,60.08,10057.0,India
INV101975,P326,Product 20,8,2024-06-18,16.68,10188.0,India
INV101976,P473,Product 30,1,2023-02-05,67.58,10246.0,Netherlands
INV101977,P832,Product 19,1,2023-12-24,91.26,10109.0,France
INV101978,P298,Product 3,5,2023-07-28,13.41,10034.0,Germany
INV101979,P558,Product 47,6,2024-01-13,17.68,10160.0,United Kingdom
INV101980,P156,Product 37,7,2024-02-01,76.91,10030.0,Germany
INV101981,P224,Product 32,10,2024-04-26,71.25,10146.0,France
INV101982,P341,Product 32,7,2023-04-26,95.54,10047.0,Netherlands
INV101983,P116,Product 27,3,2023-08-16,66.88,10120.0,Netherlands
INV101984,P936,Product 50,4,2024-01-23,28.71,10115.0,Netherlands
INV101985,P462,Product 32,4,2023-12-27,83.05,10082.0,India
